mouse_ensembl_id,pos_id,mouse_gene_symbol,description,gene_biotype,chromosome_name,start_position,end_position,human_ensembl_id,human_gene_symbol
ENSMUSG00000000126,11:35809358-63627072,Wnt9a,"wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]",protein_coding,11,59197754,59224378,ENSG00000143816,WNT9A
ENSMUSG00000064177,6:97887040-114006765,Ghrl,ghrelin [Source:MGI Symbol;Acc:MGI:1930008],protein_coding,6,113693080,113696841,ENSG00000157017,GHRL
ENSMUSG00000064177,6:109696362-114012072,Ghrl,ghrelin [Source:MGI Symbol;Acc:MGI:1930008],protein_coding,6,113693080,113696841,ENSG00000157017,GHRL
ENSMUSG00000064252,11:35809358-63627072,Or2t29,olfactory receptor family 2 subfamily T member 29 [Source:MGI Symbol;Acc:MGI:3030163],protein_coding,11,58430627,58437248,ENSG00000203661,OR2T5
ENSMUSG00000064281,1:83531318-109440125,Rpl19-ps1,"ribosomal protein L19, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3642668]",processed_pseudogene,1,84989835,84990425,"",""
ENSMUSG00000064293,6:91585075-114006765,Cntn4,contactin 4 [Source:MGI Symbol;Acc:MGI:1095737],protein_coding,6,105654621,106676271,ENSG00000144619,CNTN4
ENSMUSG00000064293,6:94125505-114040606,Cntn4,contactin 4 [Source:MGI Symbol;Acc:MGI:1095737],protein_coding,6,105654621,106676271,ENSG00000144619,CNTN4
ENSMUSG00000064293,6:94629421-110857727,Cntn4,contactin 4 [Source:MGI Symbol;Acc:MGI:1095737],protein_coding,6,105654621,106676271,ENSG00000144619,CNTN4
ENSMUSG00000064293,6:97887040-110857727,Cntn4,contactin 4 [Source:MGI Symbol;Acc:MGI:1095737],protein_coding,6,105654621,106676271,ENSG00000144619,CNTN4
ENSMUSG00000064293,6:97887040-114006765,Cntn4,contactin 4 [Source:MGI Symbol;Acc:MGI:1095737],protein_coding,6,105654621,106676271,ENSG00000144619,CNTN4
ENSMUSG00000064302,1:115213254-128264383,Clasp1,CLIP associating protein 1 [Source:MGI Symbol;Acc:MGI:1923957],protein_coding,1,118316788,118540408,ENSG00000074054,CLASP1
ENSMUSG00000064302,1:115213602-128418981,Clasp1,CLIP associating protein 1 [Source:MGI Symbol;Acc:MGI:1923957],protein_coding,1,118316788,118540408,ENSG00000074054,CLASP1
ENSMUSG00000064437,11:35809358-63627072,Snord49b,"small nucleolar RNA, C/D box 49B [Source:MGI Symbol;Acc:MGI:3819539]",snoRNA,11,62493905,62493976,ENSG00000277108,SNORD49B
ENSMUSG00000064450,8:112691719-127272752,Snord68,"small nucleolar RNA, C/D box 68 [Source:MGI Symbol;Acc:MGI:3819550]",snoRNA,8,123829777,123829862,ENSG00000200084,SNORD68
ENSMUSG00000064450,8:114537131-125008212,Snord68,"small nucleolar RNA, C/D box 68 [Source:MGI Symbol;Acc:MGI:3819550]",snoRNA,8,123829777,123829862,ENSG00000200084,SNORD68
ENSMUSG00000064450,8:119627135-129911543,Snord68,"small nucleolar RNA, C/D box 68 [Source:MGI Symbol;Acc:MGI:3819550]",snoRNA,8,123829777,123829862,ENSG00000200084,SNORD68
ENSMUSG00000064450,8:119648807-129039065,Snord68,"small nucleolar RNA, C/D box 68 [Source:MGI Symbol;Acc:MGI:3819550]",snoRNA,8,123829777,123829862,ENSG00000200084,SNORD68
ENSMUSG00000064450,8:121838387-125008212,Snord68,"small nucleolar RNA, C/D box 68 [Source:MGI Symbol;Acc:MGI:3819550]",snoRNA,8,123829777,123829862,ENSG00000200084,SNORD68
ENSMUSG00000064563,6:115413776-118980203,Snora7a,"small nucleolar RNA, H/ACA box 7A [Source:MGI Symbol;Acc:MGI:3819512]",snoRNA,6,115784936,115785075,ENSG00000207496,SNORA7A
ENSMUSG00000064725,11:35809358-63627072,Snord96a,"small nucleolar RNA, C/D box 96A [Source:MGI Symbol;Acc:MGI:3819568]",snoRNA,11,48692859,48692939,ENSG00000208883,SNORD96B
ENSMUSG00000064725,11:39435941-58117125,Snord96a,"small nucleolar RNA, C/D box 96A [Source:MGI Symbol;Acc:MGI:3819568]",snoRNA,11,48692859,48692939,ENSG00000208883,SNORD96B
ENSMUSG00000064780,11:35809358-63627072,Snord95,"small nucleolar RNA, C/D box 95 [Source:MGI Symbol;Acc:MGI:3819567]",snoRNA,11,48693966,48694033,ENSG00000264549,SNORD95
ENSMUSG00000064780,11:39435941-58117125,Snord95,"small nucleolar RNA, C/D box 95 [Source:MGI Symbol;Acc:MGI:3819567]",snoRNA,11,48693966,48694033,ENSG00000264549,SNORD95
ENSMUSG00000064823,1:83531318-109440125,Snord82,"small nucleolar RNA, C/D box 82 [Source:MGI Symbol;Acc:MGI:1931502]",snoRNA,1,86283983,86284052,ENSG00000202400,SNORD82
ENSMUSG00000064837,1:83531318-109440125,Snora75,"small nucleolar RNA, H/ACA box 75 [Source:MGI Symbol;Acc:MGI:3819511]",snoRNA,1,86278891,86279023,"",""
ENSMUSG00000064906,2:106343051-134274315,n-R5s204,nuclear encoded rRNA 5S 204 [Source:MGI Symbol;Acc:MGI:4422069],rRNA,2,119461599,119461717,"",""
ENSMUSG00000064906,2:106343051-138061588,n-R5s204,nuclear encoded rRNA 5S 204 [Source:MGI Symbol;Acc:MGI:4422069],rRNA,2,119461599,119461717,"",""
ENSMUSG00000064906,2:108607222-137784113,n-R5s204,nuclear encoded rRNA 5S 204 [Source:MGI Symbol;Acc:MGI:4422069],rRNA,2,119461599,119461717,"",""
ENSMUSG00000064925,9:118019954-122842140,Snora62,"small nucleolar RNA, H/ACA box 62 [Source:MGI Symbol;Acc:MGI:2148179]",snoRNA,9,119959481,119959629,ENSG00000202363,SNORA62
ENSMUSG00000065272,2:106343051-134274315,Snord57,"small nucleolar RNA, C/D box 57 [Source:MGI Symbol;Acc:MGI:3819544]",snoRNA,2,130119936,130120007,ENSG00000226572,SNORD57
ENSMUSG00000065272,2:106343051-138061588,Snord57,"small nucleolar RNA, C/D box 57 [Source:MGI Symbol;Acc:MGI:3819544]",snoRNA,2,130119936,130120007,ENSG00000226572,SNORD57
ENSMUSG00000065272,2:108607222-137784113,Snord57,"small nucleolar RNA, C/D box 57 [Source:MGI Symbol;Acc:MGI:3819544]",snoRNA,2,130119936,130120007,ENSG00000226572,SNORD57
ENSMUSG00000065413,3:126967070-149860268,Mir367,microRNA 367 [Source:MGI Symbol;Acc:MGI:3619373],miRNA,3,127339382,127339456,"",""
ENSMUSG00000065413,3:127136685-149860268,Mir367,microRNA 367 [Source:MGI Symbol;Acc:MGI:3619373],miRNA,3,127339382,127339456,"",""
ENSMUSG00000065414,9:118019954-122842140,Mir138-1,microRNA 138-1 [Source:MGI Symbol;Acc:MGI:2676823],miRNA,9,122511941,122512039,"",""
ENSMUSG00000065417,11:35809358-63627072,Mir340,microRNA 340 [Source:MGI Symbol;Acc:MGI:3619355],miRNA,11,49960529,49960626,ENSG00000198995,MIR340
ENSMUSG00000065417,11:39435941-58117125,Mir340,microRNA 340 [Source:MGI Symbol;Acc:MGI:3619355],miRNA,11,49960529,49960626,ENSG00000198995,MIR340
ENSMUSG00000065447,3:126967070-149860268,Mir302d,microRNA 302d [Source:MGI Symbol;Acc:MGI:3619328],miRNA,3,127339273,127339338,ENSG00000199145,MIR302D
ENSMUSG00000065447,3:127136685-149860268,Mir302d,microRNA 302d [Source:MGI Symbol;Acc:MGI:3619328],miRNA,3,127339273,127339338,ENSG00000199145,MIR302D
ENSMUSG00000065470,1:83531318-109440125,Mir149,microRNA 149 [Source:MGI Symbol;Acc:MGI:2676834],miRNA,1,92778100,92778165,"",""
ENSMUSG00000065482,3:126967070-149860268,Mir302c,microRNA 302c [Source:MGI Symbol;Acc:MGI:3619327],miRNA,3,127339012,127339079,ENSG00000199102,MIR302C
ENSMUSG00000065482,3:127136685-149860268,Mir302c,microRNA 302c [Source:MGI Symbol;Acc:MGI:3619327],miRNA,3,127339012,127339079,ENSG00000199102,MIR302C
ENSMUSG00000065513,9:118019954-122842140,Mir26a-1,microRNA 26a-1 [Source:MGI Symbol;Acc:MGI:2676900],miRNA,9,118860864,118860953,ENSG00000199075,MIR26A1
ENSMUSG00000065520,1:115213254-128264383,Mir128-1,microRNA 128-1 [Source:MGI Symbol;Acc:MGI:2676813],miRNA,1,128130098,128130167,ENSG00000207654,MIR128-1
ENSMUSG00000065520,1:115213602-128418981,Mir128-1,microRNA 128-1 [Source:MGI Symbol;Acc:MGI:2676813],miRNA,1,128130098,128130167,ENSG00000207654,MIR128-1
ENSMUSG00000065552,3:126967070-149860268,Mir302a,microRNA 302a [Source:MGI Symbol;Acc:MGI:3619325],miRNA,3,127339145,127339213,"",""
ENSMUSG00000065552,3:127136685-149860268,Mir302a,microRNA 302a [Source:MGI Symbol;Acc:MGI:3619325],miRNA,3,127339145,127339213,"",""
ENSMUSG00000065563,2:106343051-134274315,Mir103-2,microRNA 103-2 [Source:MGI Symbol;Acc:MGI:3619059],miRNA,2,131129972,131130057,ENSG00000199024,MIR103A2
ENSMUSG00000065563,2:106343051-138061588,Mir103-2,microRNA 103-2 [Source:MGI Symbol;Acc:MGI:3619059],miRNA,2,131129972,131130057,ENSG00000199024,MIR103A2
ENSMUSG00000065563,2:108607222-137784113,Mir103-2,microRNA 103-2 [Source:MGI Symbol;Acc:MGI:3619059],miRNA,2,131129972,131130057,ENSG00000199024,MIR103A2
ENSMUSG00000065575,13:101562399-114359332,Mir449a,microRNA 449a [Source:MGI Symbol;Acc:MGI:3619407],miRNA,13,113174068,113174158,ENSG00000198983,MIR449A
ENSMUSG00000065601,11:35809358-63627072,Mir146,microRNA 146 [Source:MGI Symbol;Acc:MGI:2676831],miRNA,11,43265224,43265288,"",""
ENSMUSG00000065601,11:39435941-58117125,Mir146,microRNA 146 [Source:MGI Symbol;Acc:MGI:2676831],miRNA,11,43265224,43265288,"",""
ENSMUSG00000065734,11:35809358-63627072,Snord49a,"small nucleolar RNA, C/D box 49A [Source:MGI Symbol;Acc:MGI:3819538]",snoRNA,11,62494276,62494347,ENSG00000277370,SNORD49A
ENSMUSG00000065883,2:106343051-134274315,Snord3b-ps2,"small nucleolar RNA, C/D box 3B, pseudogene 2 [Source:MGI Symbol;Acc:MGI:97980]",snoRNA,2,120834570,120834783,"",""
ENSMUSG00000065883,2:106343051-138061588,Snord3b-ps2,"small nucleolar RNA, C/D box 3B, pseudogene 2 [Source:MGI Symbol;Acc:MGI:97980]",snoRNA,2,120834570,120834783,"",""
ENSMUSG00000065883,2:108607222-137784113,Snord3b-ps2,"small nucleolar RNA, C/D box 3B, pseudogene 2 [Source:MGI Symbol;Acc:MGI:97980]",snoRNA,2,120834570,120834783,"",""
ENSMUSG00000066235,9:118019954-122842140,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:2143424]",protein_coding,9,121810672,121826176,ENSG00000144647,POMGNT2
ENSMUSG00000066735,5:124251012-135511572,Vkorc1l1,"vitamin K epoxide reductase complex, subunit 1-like 1 [Source:MGI Symbol;Acc:MGI:1916818]",protein_coding,5,129970811,130015533,ENSG00000196715,VKORC1L1
ENSMUSG00000066735,5:124251012-135570882,Vkorc1l1,"vitamin K epoxide reductase complex, subunit 1-like 1 [Source:MGI Symbol;Acc:MGI:1916818]",protein_coding,5,129970811,130015533,ENSG00000196715,VKORC1L1
ENSMUSG00000067001,1:83531318-109440125,Serpinb7,"serine (or cysteine) peptidase inhibitor, clade B, member 7 [Source:MGI Symbol;Acc:MGI:2151053]",protein_coding,1,107327385,107380419,ENSG00000166396,SERPINB7
ENSMUSG00000067006,1:83531318-109440125,Serpinb5,"serine (or cysteine) peptidase inhibitor, clade B, member 5 [Source:MGI Symbol;Acc:MGI:109579]",protein_coding,1,106788903,106811078,ENSG00000206075,SERPINB5
ENSMUSG00000067028,1:83531318-109440125,Cntnap5b,contactin associated protein-like 5B [Source:MGI Symbol;Acc:MGI:3664583],protein_coding,1,99700490,100413667,"",""
ENSMUSG00000067064,1:83531318-109440125,Or6b2,olfactory receptor family 6 subfamily B member 2 [Source:MGI Symbol;Acc:MGI:3031250],protein_coding,1,92403647,92412835,ENSG00000182083,OR6B2
ENSMUSG00000067071,1:83531318-109440125,Hes6,hairy and enhancer of split 6 [Source:MGI Symbol;Acc:MGI:1859852],protein_coding,1,91339205,91341760,ENSG00000144485,HES6
ENSMUSG00000067081,1:83531318-109440125,Asb18,ankyrin repeat and SOCS box-containing 18 [Source:MGI Symbol;Acc:MGI:2655109],protein_coding,1,89877942,89942388,ENSG00000182177,ASB18
ENSMUSG00000067147,X:162633612-168704990,Rpl7a-ps11,"ribosomal protein L7A, pseudogene 11 [Source:MGI Symbol;Acc:MGI:3644020]",processed_pseudogene,X,165637207,165638007,"",""
ENSMUSG00000067869,15:89334814-92227627,Tcea1-ps1,"transcription elongation factor A (SII) 1, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1861432]",processed_pseudogene,15,90766818,90767721,"",""
ENSMUSG00000067870,15:89334814-92227627,Rpl31-ps8,"ribosomal protein L31, pseudogene 8 [Source:MGI Symbol;Acc:MGI:3647726]",processed_pseudogene,15,90648482,90648859,"",""
ENSMUSG00000068011,6:115413776-118980203,Mkrn2os,"makorin, ring finger protein 2, opposite strand [Source:MGI Symbol;Acc:MGI:1917541]",protein_coding,6,115560505,115569537,ENSG00000225526,MKRN2OS
ENSMUSG00000068180,6:89791333-97966510,AY512915,cDNA sequence AY512915 [Source:MGI Symbol;Acc:MGI:3041245],lncRNA,6,95232707,95310974,"",""
ENSMUSG00000068180,6:91585075-114006765,AY512915,cDNA sequence AY512915 [Source:MGI Symbol;Acc:MGI:3041245],lncRNA,6,95232707,95310974,"",""
ENSMUSG00000068180,6:94125505-114040606,AY512915,cDNA sequence AY512915 [Source:MGI Symbol;Acc:MGI:3041245],lncRNA,6,95232707,95310974,"",""
ENSMUSG00000068180,6:94629421-110857727,AY512915,cDNA sequence AY512915 [Source:MGI Symbol;Acc:MGI:3041245],lncRNA,6,95232707,95310974,"",""
ENSMUSG00000068184,13:101562399-114359332,Ndufaf2,NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:MGI Symbol;Acc:MGI:1922847],protein_coding,13,108139249,108295157,ENSG00000164182,NDUFAF2
ENSMUSG00000068231,6:89791333-97966510,Vmn1r43,vomeronasal 1 receptor 43 [Source:MGI Symbol;Acc:MGI:2148510],protein_coding,6,89835916,89853395,ENSG00000197617,VN1R5
ENSMUSG00000068232,6:89791333-97966510,Vmn1r42,vomeronasal 1 receptor 42 [Source:MGI Symbol;Acc:MGI:2148511],protein_coding,6,89819555,89853395,ENSG00000197617,VN1R5
ENSMUSG00000068234,6:89791333-97966510,Vmn1r44,vomeronasal 1 receptor 44 [Source:MGI Symbol;Acc:MGI:2148517],protein_coding,6,89860642,89871870,ENSG00000197617,VN1R5
ENSMUSG00000068264,2:106343051-134274315,Ap5s1,"adaptor-related protein 5 complex, sigma 1 subunit [Source:MGI Symbol;Acc:MGI:1916846]",protein_coding,2,131048998,131055434,ENSG00000125843,AP5S1
ENSMUSG00000068264,2:106343051-138061588,Ap5s1,"adaptor-related protein 5 complex, sigma 1 subunit [Source:MGI Symbol;Acc:MGI:1916846]",protein_coding,2,131048998,131055434,ENSG00000125843,AP5S1
ENSMUSG00000068264,2:108607222-137784113,Ap5s1,"adaptor-related protein 5 complex, sigma 1 subunit [Source:MGI Symbol;Acc:MGI:1916846]",protein_coding,2,131048998,131055434,ENSG00000125843,AP5S1
ENSMUSG00000068267,2:106343051-134274315,Cenpb,centromere protein B [Source:MGI Symbol;Acc:MGI:88376],protein_coding,2,131017102,131021987,ENSG00000125817,CENPB
ENSMUSG00000068267,2:106343051-138061588,Cenpb,centromere protein B [Source:MGI Symbol;Acc:MGI:88376],protein_coding,2,131017102,131021987,ENSG00000125817,CENPB
ENSMUSG00000068267,2:108607222-137784113,Cenpb,centromere protein B [Source:MGI Symbol;Acc:MGI:88376],protein_coding,2,131017102,131021987,ENSG00000125817,CENPB
ENSMUSG00000068290,2:106343051-134274315,Ddrgk1,DDRGK domain containing 1 [Source:MGI Symbol;Acc:MGI:1924256],protein_coding,2,130495880,130506579,ENSG00000198171,DDRGK1
ENSMUSG00000068290,2:106343051-138061588,Ddrgk1,DDRGK domain containing 1 [Source:MGI Symbol;Acc:MGI:1924256],protein_coding,2,130495880,130506579,ENSG00000198171,DDRGK1
ENSMUSG00000068290,2:108607222-137784113,Ddrgk1,DDRGK domain containing 1 [Source:MGI Symbol;Acc:MGI:1924256],protein_coding,2,130495880,130506579,ENSG00000198171,DDRGK1
ENSMUSG00000068394,2:106343051-134274315,Cep152,centrosomal protein 152 [Source:MGI Symbol;Acc:MGI:2139083],protein_coding,2,125405008,125467033,ENSG00000103995,CEP152
ENSMUSG00000068394,2:106343051-138061588,Cep152,centrosomal protein 152 [Source:MGI Symbol;Acc:MGI:2139083],protein_coding,2,125405008,125467033,ENSG00000103995,CEP152
ENSMUSG00000068394,2:108607222-137784113,Cep152,centrosomal protein 152 [Source:MGI Symbol;Acc:MGI:2139083],protein_coding,2,125405008,125467033,ENSG00000103995,CEP152
ENSMUSG00000068452,2:106343051-134274315,Duox2,dual oxidase 2 [Source:MGI Symbol;Acc:MGI:3036280],protein_coding,2,122109728,122128930,ENSG00000140279,DUOX2
ENSMUSG00000068452,2:106343051-138061588,Duox2,dual oxidase 2 [Source:MGI Symbol;Acc:MGI:3036280],protein_coding,2,122109728,122128930,ENSG00000140279,DUOX2
ENSMUSG00000068452,2:108607222-137784113,Duox2,dual oxidase 2 [Source:MGI Symbol;Acc:MGI:3036280],protein_coding,2,122109728,122128930,ENSG00000140279,DUOX2
ENSMUSG00000068479,2:106343051-134274315,Mfap1a,microfibrillar-associated protein 1A [Source:MGI Symbol;Acc:MGI:1914782],protein_coding,2,121322392,121337146,ENSG00000140259,MFAP1
ENSMUSG00000068479,2:106343051-138061588,Mfap1a,microfibrillar-associated protein 1A [Source:MGI Symbol;Acc:MGI:1914782],protein_coding,2,121322392,121337146,ENSG00000140259,MFAP1
ENSMUSG00000068479,2:108607222-137784113,Mfap1a,microfibrillar-associated protein 1A [Source:MGI Symbol;Acc:MGI:1914782],protein_coding,2,121322392,121337146,ENSG00000140259,MFAP1
ENSMUSG00000068523,3:126967070-149860268,Gng5,G protein subunit gamma 5 [Source:MGI Symbol;Acc:MGI:109164],protein_coding,3,146205562,146211327,ENSG00000174021,GNG5
ENSMUSG00000068523,3:127136685-149860268,Gng5,G protein subunit gamma 5 [Source:MGI Symbol;Acc:MGI:109164],protein_coding,3,146205562,146211327,ENSG00000174021,GNG5
ENSMUSG00000068523,3:132284330-149860268,Gng5,G protein subunit gamma 5 [Source:MGI Symbol;Acc:MGI:109164],protein_coding,3,146205562,146211327,ENSG00000174021,GNG5
ENSMUSG00000068523,3:135966956-148127038,Gng5,G protein subunit gamma 5 [Source:MGI Symbol;Acc:MGI:109164],protein_coding,3,146205562,146211327,ENSG00000174021,GNG5
ENSMUSG00000068547,3:126967070-149860268,Clca4a,chloride channel accessory 4A [Source:MGI Symbol;Acc:MGI:2139744],protein_coding,3,144658241,144680806,ENSG00000016602,CLCA4
ENSMUSG00000068547,3:127136685-149860268,Clca4a,chloride channel accessory 4A [Source:MGI Symbol;Acc:MGI:2139744],protein_coding,3,144658241,144680806,ENSG00000016602,CLCA4
ENSMUSG00000068547,3:132284330-149860268,Clca4a,chloride channel accessory 4A [Source:MGI Symbol;Acc:MGI:2139744],protein_coding,3,144658241,144680806,ENSG00000016602,CLCA4
ENSMUSG00000068547,3:135966956-148127038,Clca4a,chloride channel accessory 4A [Source:MGI Symbol;Acc:MGI:2139744],protein_coding,3,144658241,144680806,ENSG00000016602,CLCA4
ENSMUSG00000068580,2:106343051-134274315,Zfyve19,"zinc finger, FYVE domain containing 19 [Source:MGI Symbol;Acc:MGI:1919258]",protein_coding,2,119039098,119047530,ENSG00000166140,ZFYVE19
ENSMUSG00000068580,2:106343051-138061588,Zfyve19,"zinc finger, FYVE domain containing 19 [Source:MGI Symbol;Acc:MGI:1919258]",protein_coding,2,119039098,119047530,ENSG00000166140,ZFYVE19
ENSMUSG00000068580,2:108607222-137784113,Zfyve19,"zinc finger, FYVE domain containing 19 [Source:MGI Symbol;Acc:MGI:1919258]",protein_coding,2,119039098,119047530,ENSG00000166140,ZFYVE19
ENSMUSG00000068614,2:106343051-134274315,Actc1,"actin, alpha, cardiac muscle 1 [Source:MGI Symbol;Acc:MGI:87905]",protein_coding,2,113877763,113884029,ENSG00000159251,ACTC1
ENSMUSG00000068614,2:106343051-138061588,Actc1,"actin, alpha, cardiac muscle 1 [Source:MGI Symbol;Acc:MGI:87905]",protein_coding,2,113877763,113884029,ENSG00000159251,ACTC1
ENSMUSG00000068614,2:108607222-137784113,Actc1,"actin, alpha, cardiac muscle 1 [Source:MGI Symbol;Acc:MGI:87905]",protein_coding,2,113877763,113884029,ENSG00000159251,ACTC1
ENSMUSG00000068615,2:106343051-134274315,Gjd2,"gap junction protein, delta 2 [Source:MGI Symbol;Acc:MGI:1334209]",protein_coding,2,113840082,113844100,ENSG00000159248,GJD2
ENSMUSG00000068615,2:106343051-138061588,Gjd2,"gap junction protein, delta 2 [Source:MGI Symbol;Acc:MGI:1334209]",protein_coding,2,113840082,113844100,ENSG00000159248,GJD2
ENSMUSG00000068615,2:108607222-137784113,Gjd2,"gap junction protein, delta 2 [Source:MGI Symbol;Acc:MGI:1334209]",protein_coding,2,113840082,113844100,ENSG00000159248,GJD2
ENSMUSG00000068647,2:106343051-134274315,Or4f54,olfactory receptor family 4 subfamily F member 54 [Source:MGI Symbol;Acc:MGI:3031112],protein_coding,2,111120481,111129231,"",""
ENSMUSG00000068647,2:106343051-138061588,Or4f54,olfactory receptor family 4 subfamily F member 54 [Source:MGI Symbol;Acc:MGI:3031112],protein_coding,2,111120481,111129231,"",""
ENSMUSG00000068647,2:108607222-137784113,Or4f54,olfactory receptor family 4 subfamily F member 54 [Source:MGI Symbol;Acc:MGI:3031112],protein_coding,2,111120481,111129231,"",""
ENSMUSG00000069662,10:22606097-53647231,Marcks,myristoylated alanine rich protein kinase C substrate [Source:MGI Symbol;Acc:MGI:96907],protein_coding,10,37009371,37014916,ENSG00000277443,MARCKS
ENSMUSG00000069662,10:22659757-45774910,Marcks,myristoylated alanine rich protein kinase C substrate [Source:MGI Symbol;Acc:MGI:96907],protein_coding,10,37009371,37014916,ENSG00000277443,MARCKS
ENSMUSG00000069668,10:22606097-53647231,Sult3a1,"sulfotransferase family 3A, member 1 [Source:MGI Symbol;Acc:MGI:1931469]",protein_coding,10,33733717,33755528,"",""
ENSMUSG00000069668,10:22659757-45774910,Sult3a1,"sulfotransferase family 3A, member 1 [Source:MGI Symbol;Acc:MGI:1931469]",protein_coding,10,33733717,33755528,"",""
ENSMUSG00000069670,10:22606097-53647231,Nkain2,Na+/K+ transporting ATPase interacting 2 [Source:MGI Symbol;Acc:MGI:1923447],protein_coding,10,31565306,32766458,ENSG00000188580,NKAIN2
ENSMUSG00000069670,10:22659757-45774910,Nkain2,Na+/K+ transporting ATPase interacting 2 [Source:MGI Symbol;Acc:MGI:1923447],protein_coding,10,31565306,32766458,ENSG00000188580,NKAIN2
ENSMUSG00000069706,10:22606097-53647231,Taar5,trace amine-associated receptor 5 [Source:MGI Symbol;Acc:MGI:2685073],protein_coding,10,23846604,23847617,ENSG00000135569,TAAR5
